,additional_info,address,latitude,longitude,name,phone_number,type,url
4107,Yelp Rating: 5.0 Reviews: 62,1100 E 55th St,41.795710987435996,-87.59846331931759,LSTC Refectory,17732560702,Restaurants,https://www.yelp.com/biz/lstc-refectory-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4108,Yelp Rating: 3.5 Reviews: 779,1327 E 57th St,41.79126689153011,-87.5937661525865,Medici On 57th,17736677394,Restaurants,https://www.yelp.com/biz/medici-on-57th-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4109,Yelp Rating: 3.5 Reviews: 44,1519 E 55th St,41.795063,-87.5882801995,Jimmy John's,17732415190,Restaurants,https://www.yelp.com/biz/jimmy-johns-chicago-15?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4110,Yelp Rating: 4.5 Reviews: 26,5655 S University Ave,41.7919439,-87.5978911,Sanctuary Cafe,17739524956,Restaurants,https://www.yelp.com/biz/sanctuary-cafe-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4111,Yelp Rating: 3.5 Reviews: 279,1440 E 57th St,41.7916340191296,-87.59011810947871,Salonica,17737523899,Restaurants,https://www.yelp.com/biz/salonica-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4112,Yelp Rating: 4.0 Reviews: 25,1155 E 57th St,41.791398799999996,-87.5976079,Quadrangle Club,17737027221,Restaurants,https://www.yelp.com/biz/quadrangle-club-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4113,Yelp Rating: 4.5 Reviews: 100,1450 E 57th St,41.79167,-87.58986,B'Gabs Goodies,17732561000,Restaurants,https://www.yelp.com/biz/bgabs-goodies-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4114,Yelp Rating: 3.5 Reviews: 50,1174 East 55th Streeet,41.795187,-87.59669,Starbucks,17732561930,Food,https://www.yelp.com/biz/starbucks-chicago-122?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4115,Yelp Rating: 4.0 Reviews: 53,1115 E 55th St,41.7948851,-87.5990599,Te'amo Boba Bar,17739476547,Food,https://www.yelp.com/biz/teamo-boba-bar-chicago-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4116,Yelp Rating: 3.0 Reviews: 15,1323 E 57th St,41.79119,-87.59382,TrueNorth Cafe Hyde Park,17735387372,Food,https://www.yelp.com/biz/truenorth-cafe-hyde-park-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4117,Yelp Rating: 3.5 Reviews: 28,1105 E 55th St,41.794818,-87.5989647,Insomnia Cookies,18776326654,Food,https://www.yelp.com/biz/insomnia-cookies-chicago-6?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4118,Yelp Rating: 3.5 Reviews: 219,1550 E 55th St,41.795394300857,-87.58828826135401,Bonjour Cafe Bakery,17732415300,Food,https://www.yelp.com/biz/bonjour-cafe-bakery-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4119,Yelp Rating: 5.0 Reviews: 12,1448 E 57th St,41.7916349,-87.58996280000001,57th Street Wines,17739664883,Food,https://www.yelp.com/biz/57th-street-wines-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4120,Yelp Rating: 2.5 Reviews: 76,1554 E 55Th St,41.7957341253991,-87.58782179160771,Walgreens,17736671177,Food,https://www.yelp.com/biz/walgreens-chicago-77?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4121,Yelp Rating: 3.0 Reviews: 17,1548 E 55th St,41.795527867065,-87.5883071874157,Rosin Eyecare - Chicago Hyde Park,17736670024,Health,https://www.yelp.com/biz/rosin-eyecare-chicago-hyde-park-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4122,Yelp Rating: 2.0 Reviews: 4,1554 E 55th St,41.795840000000005,-87.58833,Walgreens Optical,17733340900,Health,https://www.yelp.com/biz/walgreens-optical-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4123,Yelp Rating: 3.5 Reviews: 22,1525 E 55th St,41.7949131097535,-87.5880690650471,Tooth Fairy World - Hyde Park,17739478884,Health,https://www.yelp.com/biz/tooth-fairy-world-hyde-park-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4124,Yelp Rating: 4.0 Reviews: 2,1525 E 55th St,41.7949041374943,-87.5880308775231,NovaCare Rehabilitation,17736678800,Health,https://www.yelp.com/biz/novacare-rehabilitation-chicago-4?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4125,Yelp Rating: 2.5 Reviews: 28,1525 E 55th St,41.79488,-87.5879999,Hyde Park Dermatology,17736675577,Health,https://www.yelp.com/biz/hyde-park-dermatology-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4126,Yelp Rating: 5.0 Reviews: 4,5305 S Harper Ave,41.7981571,-87.58905909999999,The Massage Therapy Center,17732882710,Health,https://www.yelp.com/biz/the-massage-therapy-center-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4127,Yelp Rating: 3.0 Reviews: 2,1228 East 53rd St,41.7998,-87.5947,MinuteClinic,17737521425,Health,https://www.yelp.com/biz/minuteclinic-chicago-13?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4128,Yelp Rating: 3.0 Reviews: 17,1424-28 E 53rd St,41.79985,-87.5907,University Dental Associates - Hyde Park,17733636009,Health,https://www.yelp.com/biz/university-dental-associates-hyde-park-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4129,Yelp Rating: 3.5 Reviews: 3,1424 E 53rd St,41.79985,-87.5907,"Lawshea Rufus, DDS",17733241237,Health,https://www.yelp.com/biz/lawshea-rufus-dds-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4130,Yelp Rating: 3.0 Reviews: 34,1200 E 53rd St,41.799982,-87.596411,Pearle Vision,17734938372,Health,https://www.yelp.com/biz/pearle-vision-chicago-24?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4131,Yelp Rating: 1.0 Reviews: 3,5228 S Blackstone Ave,41.8004799,-87.5906143,The Figure Factory,17736332405,Health,https://www.yelp.com/biz/the-figure-factory-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4132,Yelp Rating: 4.5 Reviews: 82,1621 E 55th St,41.795066799999994,-87.5851898,Village Eyecare - Hyde Park,17733630202,Health,https://www.yelp.com/biz/village-eyecare-hyde-park-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4133,Yelp Rating: 1.5 Reviews: 40,6820 S Merrill Ave,41.770968599999996,-87.5729199,Paradise of Chicago Limousines,17736155672,Transport,https://www.yelp.com/biz/paradise-of-chicago-limousines-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4134,Yelp Rating: 5.0 Reviews: 11,3945 N Springfield Ave,41.9534416241446,-87.724527195096,Snix Snacks,17735378706,Restaurants,https://www.yelp.com/biz/snix-snacks-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4135,Yelp Rating: 4.5 Reviews: 36,3939 W Irving Park Rd,41.95335,-87.72675,Fittingly Delicious,17737547793,Restaurants,https://www.yelp.com/biz/fittingly-delicious-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4136,Yelp Rating: 4.0 Reviews: 66,4077 N Elston Ave,41.955375671386705,-87.7211685180664,Wing Chong Restaurant,17735883808,Restaurants,https://www.yelp.com/biz/wing-chong-restaurant-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4137,Yelp Rating: 4.0 Reviews: 223,3658 W Irving Park Rd,41.9538906,-87.719712,Chicken Works & Salad Company,17735885488,Restaurants,https://www.yelp.com/biz/chicken-works-and-salad-company-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4138,Yelp Rating: 3.0 Reviews: 12,3961 W Irving Park Rd,41.9535141,-87.72726440000001,Top Dog II,17734780733,Restaurants,https://www.yelp.com/biz/top-dog-ii-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4139,Yelp Rating: 4.5 Reviews: 72,4009 N Elston Ave,41.95407,-87.719445,Taco Max,17739426397,Restaurants,https://www.yelp.com/biz/taco-max-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4140,Yelp Rating: 3.5 Reviews: 60,4011 N Elston Ave,41.954178999999996,-87.719454,El Llano Restaurant,17738669500,Restaurants,https://www.yelp.com/biz/el-llano-restaurant-chicago-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4141,Yelp Rating: 4.0 Reviews: 169,4176 N Elston Ave,41.956659,-87.723814,Cafe Urbano,17734781000,Restaurants,https://www.yelp.com/biz/cafe-urbano-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4142,Yelp Rating: 3.5 Reviews: 240,3637 W Irving Park Rd,41.95345,-87.71927,Original Alps Pancake House,17732675112,Restaurants,https://www.yelp.com/biz/original-alps-pancake-house-chicago-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4143,Yelp Rating: 3.5 Reviews: 360,3930 N Pulaski Rd,41.9528312683105,-87.7278366088867,Hot Woks Cool Sushi,17732821818,Restaurants,https://www.yelp.com/biz/hot-woks-cool-sushi-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4144,Yelp Rating: 2.0 Reviews: 1,3620 W Irving Park Rd,41.95408,-87.71876,Subway,17738661294,Restaurants,https://www.yelp.com/biz/subway-chicago-7?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4145,Yelp Rating: 4.0 Reviews: 41,3968 N Elston Ave,41.9531021118164,-87.71875,Guey Lon,17732671724,Restaurants,https://www.yelp.com/biz/guey-lon-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4146,Yelp Rating: 3.5 Reviews: 106,4137 N Elston Ave,41.9559402,-87.72190090000001,Tony's Finer Foods,17738660010,Food,https://www.yelp.com/biz/tonys-finer-foods-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4147,Yelp Rating: 4.0 Reviews: 8,3652 W Irving Park Rd,41.9539253514052,-87.7197453188169,Golden Leaf Liquors,17734784195,Food,https://www.yelp.com/biz/golden-leaf-liquors-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4148,Yelp Rating: 4.0 Reviews: 12,3960 W Irving Park Rd,41.9540764429022,-87.7272167618837,Dunkin' Donuts,17733269246,Food,https://www.yelp.com/biz/dunkin-donuts-chicago-173?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4149,Yelp Rating: 2.5 Reviews: 22,4001 W Irving Park Rd,41.953309999999995,-87.72803990000001,Walgreens,17736853527,Food,https://www.yelp.com/biz/walgreens-chicago-131?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4150,Yelp Rating: 3.5 Reviews: 15,3976 N Elston,41.953182220459,-87.71852843463421,Irving Park Liquors,17735834378,Food,https://www.yelp.com/biz/irving-park-liquors-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4151,Yelp Rating: 2.5 Reviews: 19,3615 W Irving Park Rd,41.953545100549604,-87.71822668611999,McDonald's,17734631585,Food,https://www.yelp.com/biz/mcdonalds-chicago-12?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4152,Yelp Rating: 4.5 Reviews: 32,3600 W Irving Park Rd,41.95408,-87.71804,Lucky Charm Cafe,17732937207,Food,https://www.yelp.com/biz/lucky-charm-cafe-chicago-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4153,Yelp Rating: 3.5 Reviews: 9,3666 W Irving Park Rd,41.95396041870121,-87.7202987670898,Global Dental Care PC,17734781500,Health,https://www.yelp.com/biz/global-dental-care-pc-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4154,Yelp Rating: 1.0 Reviews: 2,3949 N Pulaski Rd,41.9532432556152,-87.7272109985352,Healthcare Plus Caregivers,17732830090,Health,https://www.yelp.com/biz/healthcare-plus-caregivers-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4155,Yelp Rating: 4.0 Reviews: 6,3850 N Lawndale Ave,41.9516411,-87.7205429,Couples Counseling Chicago,17736338057,Health,https://www.yelp.com/biz/couples-counseling-chicago-chicago-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4156,Yelp Rating: 5.0 Reviews: 1,4112 N Pulaski Rd,41.9559076,-87.7278468,A & A Health Center,17732029888,Health,https://www.yelp.com/biz/a-and-a-health-center-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4157,Yelp Rating: 4.5 Reviews: 2,3817 N Pulaski Rd,41.950413899999994,-87.7271927,"Elaine Vozar, LAc",17736093711,Health,https://www.yelp.com/biz/elaine-vozar-lac-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4158,Yelp Rating: 5.0 Reviews: 4,3817 N Pulaski Rd,41.9503774,-87.72737509999999,Root Acupuncture and Herbal Therapy,17738445709,Health,https://www.yelp.com/biz/root-acupuncture-and-herbal-therapy-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4159,Yelp Rating: 5.0 Reviews: 7,3817 N Pulaski Rd,41.9503864522081,-87.72745376700951,Bluebird Wellness,17732343742,Health,https://www.yelp.com/biz/bluebird-wellness-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4160,Yelp Rating: 2.5 Reviews: 4,3549 W Irving Park Rd,41.95349,-87.7173,Anonuevo Lourdes DDS,17735099682,Health,https://www.yelp.com/biz/anonuevo-lourdes-dds-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4161,Yelp Rating: 4.0 Reviews: 37,3800 N Pulaski Rd,41.950185299999994,-87.7276981,City Smiles,17736633800,Health,https://www.yelp.com/biz/city-smiles-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4162,Yelp Rating: 1.0 Reviews: 1,3541 W Irving Park Rd,41.9534912109375,-87.7169723510742,Midwest Foot & Ankle Center,17734783782,Health,https://www.yelp.com/biz/midwest-foot-and-ankle-center-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4163,Yelp Rating: 1.0 Reviews: 1,3451 W Irving Park Rd,41.953521728515604,-87.7149124145508,"Abiera N Jonathan, DMD",17735884650,Health,https://www.yelp.com/biz/abiera-n-jonathan-dmd-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4164,Yelp Rating: 3.5 Reviews: 82,5346 N Milwaukee Ave,41.977709999999995,-87.77006999999999,Moy Lee Chinese Restaurant,17736311290,Restaurants,https://www.yelp.com/biz/moy-lee-chinese-restaurant-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4165,Yelp Rating: 3.5 Reviews: 103,5442 N Milwaukee Ave,41.980407899999996,-87.7724157,Andy's Deli & Mikolajczyk Sausage Shop,17736317304,Restaurants,https://www.yelp.com/biz/andys-deli-and-mikolajczyk-sausage-shop-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4166,Yelp Rating: 3.5 Reviews: 94,5303 N Milwaukee Ave,41.977152000000004,-87.768683,Paterno's Pizza,17736315522,Restaurants,https://www.yelp.com/biz/paternos-pizza-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4167,Yelp Rating: 3.5 Reviews: 65,5316 N Milwaukee Ave,41.97685,-87.76971999999999,Chinese Kitchen,17736318836,Restaurants,https://www.yelp.com/biz/chinese-kitchen-chicago-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4168,Yelp Rating: 3.5 Reviews: 262,5310 N Milwaukee Ave,41.9766505395055,-87.7690699696541,Elly's Pancake House,17737751333,Restaurants,https://www.yelp.com/biz/ellys-pancake-house-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4169,Yelp Rating: 3.5 Reviews: 40,5239 N Central Ave,41.97667047951229,-87.7683360502124,Chavez Mexican Restaurant,17736287430,Restaurants,https://www.yelp.com/biz/chavez-mexican-restaurant-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4170,Yelp Rating: 3.5 Reviews: 281,5527 N Milwaukee Ave,41.982489,-87.773586,Cafe Marbella,17738530128,Restaurants,https://www.yelp.com/biz/cafe-marbella-chicago-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4171,Yelp Rating: 3.5 Reviews: 150,5233 N Milwaukee Ave,41.975532531738295,-87.76720428466801,King's Gyros 2,17737365406,Restaurants,https://www.yelp.com/biz/kings-gyros-2-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4172,Yelp Rating: 3.5 Reviews: 134,5540 N Milwaukee Ave,41.9827421704092,-87.77428150177,Tuxpan Mexican Grill,17739304284,Restaurants,https://www.yelp.com/biz/tuxpan-mexican-grill-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4173,Yelp Rating: 2.5 Reviews: 33,5544 N Milwaukee Ave,41.9828375,-87.77433909999999,Rosati's Pizza,17737922585,Restaurants,https://www.yelp.com/biz/rosatis-pizza-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4174,Yelp Rating: 3.5 Reviews: 82,5485 N Northwest Hwy,41.9806,-87.77750999999999,Vaughan's Pub & Grill,17736319206,Restaurants,https://www.yelp.com/biz/vaughans-pub-and-grill-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4175,Yelp Rating: 3.5 Reviews: 8,5316M N Milwaukee Ave,41.9772649380967,-87.7698209881783,7-Eleven,17737633237,Food,https://www.yelp.com/biz/7-eleven-chicago-138?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4176,Yelp Rating: 5.0 Reviews: 12,5450 N Milwaukee Ave,41.98046,-87.77258,Sweet World Pastry,17737925566,Food,https://www.yelp.com/biz/sweet-world-pastry-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4177,Yelp Rating: 4.0 Reviews: 18,5303 N Milwaukee Ave,41.977447509765604,-87.7687835693359,Foremost Liquor Center,17736312600,Food,https://www.yelp.com/biz/foremost-liquor-center-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
